timestamp,track_id,sensor_id,x_track,y_track,x_raw,y_raw
22.5,167,5,267.511,179.909,267.497,179.892
22.55,204,0,267.329,170.594,267.326,170.59
22.55,167,5,267.497,179.851,267.484,179.831
22.6,204,0,267.315,170.662,267.313,170.655
22.6,167,5,267.484,179.793,267.472,179.775
22.65,204,0,267.3,170.73,267.3,170.714
22.65,167,5,267.471,179.737,267.461,179.724
22.7,204,0,267.286,170.796,267.286,170.778
22.7,167,5,267.459,179.681,267.449,179.666
22.75,204,0,267.272,170.862,267.274,170.837
22.75,167,5,267.446,179.625,267.437,179.612
22.8,204,0,267.258,170.924,267.267,170.869
22.8,167,5,267.434,179.568,267.425,179.556
22.85,204,0,267.245,170.987,267.252,170.938
22.85,167,5,267.422,179.514,267.415,179.506
22.9,204,0,267.231,171.05,267.238,171.003
22.9,167,5,267.41,179.46,267.404,179.457
22.95,204,0,267.218,171.113,267.224,171.071
22.95,167,5,267.398,179.407,267.393,179.405
23,204,0,267.204,171.178,267.209,171.142
23,167,5,267.387,179.353,267.381,179.349
23.05,204,0,267.191,171.241,267.196,171.203
23.05,167,5,267.375,179.3,267.371,179.3
23.1,204,0,267.177,171.305,267.182,171.27
23.1,167,5,267.364,179.247,267.36,179.247
23.15,204,0,267.163,171.37,267.167,171.34
23.15,167,5,267.353,179.196,267.35,179.201
23.2,204,0,267.149,171.434,267.153,171.406
23.2,167,5,267.341,179.144,267.339,179.149
23.25,204,0,267.136,171.499,267.139,171.471
23.25,167,5,267.33,179.091,267.326,179.09
23.3,204,0,267.122,171.563,267.127,171.528
23.3,167,5,267.318,179.036,267.313,179.026
23.35,204,0,267.108,171.627,267.113,171.593
23.35,167,5,267.306,178.981,267.3,178.967
23.4,204,0,267.094,171.692,267.095,171.676
23.4,167,5,267.295,178.927,267.29,178.918
23.45,204,0,267.08,171.759,267.079,171.752
23.45,167,5,267.283,178.873,267.28,178.871
23.5,204,0,267.066,171.826,267.062,171.833
23.5,167,5,267.272,178.82,267.269,178.822
23.55,204,0,267.051,171.894,267.048,171.9
23.55,167,5,267.26,178.767,267.257,178.764
23.6,204,0,267.037,171.962,267.033,171.97
23.6,167,5,267.249,178.714,267.246,178.711
23.65,204,0,267.022,172.029,267.019,172.037
23.65,167,5,267.238,178.661,267.236,178.667
23.7,204,0,267.008,172.097,267.005,172.1
23.7,167,5,267.227,178.609,267.225,178.613
23.75,204,0,266.994,172.163,266.993,172.157
23.75,167,5,267.215,178.557,267.214,178.563
23.8,204,0,266.98,172.229,266.982,172.212
23.8,167,5,267.204,178.505,267.204,178.513
23.85,204,0,266.966,172.294,266.97,172.266
23.85,167,5,267.193,178.453,267.193,178.465
23.9,204,0,266.953,172.356,266.963,172.297
23.9,167,5,267.182,178.402,267.183,178.418
23.95,204,0,266.939,172.42,266.947,172.372
23.95,167,5,267.172,178.352,267.173,178.371
24,204,0,266.926,172.484,266.932,172.444
24,167,5,267.161,178.3,267.161,178.312
24.05,204,0,266.912,172.547,266.919,172.505
24.05,167,5,267.149,178.248,267.149,178.257
24.1,204,0,266.898,172.611,266.906,172.568
24.1,167,5,267.138,178.197,267.138,178.207
24.15,204,0,266.885,172.674,266.894,172.625
24.15,167,5,267.128,178.146,267.13,178.166
24.2,204,0,266.872,172.738,266.879,172.694
24.2,167,5,267.117,178.096,267.12,178.12
24.25,204,0,266.858,172.801,266.866,172.756
24.25,167,5,267.106,178.046,267.108,178.064
24.3,204,0,266.845,172.864,266.854,172.813
24.3,167,5,267.095,177.994,267.095,178
24.35,204,0,266.831,172.927,266.84,172.88
24.35,167,5,267.084,177.941,267.081,177.935
24.4,204,0,266.818,172.99,266.826,172.944
24.4,167,5,267.072,177.887,267.068,177.874
24.45,204,0,266.804,173.054,266.812,173.011
24.45,167,5,267.061,177.834,267.058,177.826
24.5,204,0,266.791,173.117,266.8,173.065
24.5,167,5,267.05,177.782,267.048,177.782
24.55,204,0,266.777,173.18,266.786,173.133
24.55,167,5,267.039,177.73,267.039,177.74
24.6,204,0,266.764,173.243,266.773,173.191
24.6,167,5,267.028,177.677,267.024,177.668
24.65,204,0,266.751,173.306,266.759,173.257
24.65,167,5,267.016,177.623,267.01,177.603
24.7,204,0,266.737,173.368,266.748,173.309
24.7,167,5,267.005,177.569,267,177.555
24.75,204,0,266.724,173.43,266.738,173.358
24.75,167,5,266.993,177.517,266.993,177.521
24.8,167,5,266.982,177.465,266.982,177.47
24.85,204,1,266.728,173.567,267.287,173.743
24.85,167,5,266.971,177.413,266.97,177.416
24.9,204,1,266.742,173.641,267.235,173.788
24.9,167,5,266.96,177.362,266.963,177.379
24.95,204,1,266.752,173.713,267.189,173.828
24.95,167,4,267.037,177.271,268.226,176.753
25,204,1,266.757,173.786,267.083,173.92
25,167,4,267.106,177.184,268.189,176.721
25.05,204,1,266.759,173.858,267.025,173.971
25.05,167,4,267.17,177.102,268.169,176.704
25.1,204,1,266.759,173.928,266.984,174.006
25.1,167,4,267.227,177.022,268.126,176.667
25.15,204,1,266.757,173.997,266.946,174.04
25.15,167,4,267.277,176.943,268.054,176.604
25.2,204,1,266.754,174.064,266.909,174.071
25.2,167,4,267.321,176.867,268.008,176.564
25.25,204,1,266.749,174.129,266.878,174.098
25.25,167,4,267.361,176.793,267.974,176.534
25.3,204,1,266.744,174.191,266.854,174.119
25.3,167,4,267.397,176.722,267.947,176.511
25.35,204,1,266.738,174.251,266.848,174.124
25.35,167,4,267.425,176.65,267.851,176.428
25.4,167,4,267.449,176.58,267.799,176.382
25.45,167,4,267.469,176.512,267.76,176.348
25.5,204,2,266.724,174.451,267.105,174.602
25.5,167,4,267.486,176.446,267.729,176.321
25.55,204,2,266.724,174.522,266.938,174.626
25.55,167,4,267.5,176.382,267.692,176.289
25.6,204,2,266.722,174.59,266.906,174.63
25.6,167,4,267.513,176.32,267.669,176.269
25.65,204,2,266.719,174.655,266.889,174.633
25.65,167,4,267.522,176.26,267.628,176.234
25.7,204,2,266.717,174.718,266.886,174.633
25.7,167,4,267.53,176.202,267.605,176.213
25.75,204,2,266.716,174.778,266.914,174.629
25.75,167,4,267.535,176.145,267.571,176.184
25.8,204,2,266.723,174.834,267.12,174.6
25.8,167,4,267.539,176.091,267.543,176.16
25.85,204,3,266.729,174.907,267.083,175.075
25.85,167,4,267.541,176.037,267.512,176.133
25.9,204,3,266.727,174.976,266.891,175.048
25.9,167,4,267.542,175.986,267.487,176.111
25.95,204,3,266.725,175.042,266.886,175.047
25.95,167,4,267.541,175.936,267.462,176.089
26,204,3,266.723,175.106,266.892,175.048
26,167,4,267.539,175.887,267.438,176.069
26.05,204,3,266.721,175.167,266.908,175.05
26.05,167,4,267.536,175.84,267.415,176.049
26.1,204,3,266.722,175.226,266.96,175.057
26.1,167,4,267.532,175.794,267.392,176.028
26.15,204,3,266.729,175.284,267.105,175.078
26.15,167,4,267.527,175.75,267.375,176.014
26.2,167,4,267.522,175.708,267.362,176.003
26.25,167,4,267.519,175.669,267.402,176.037
26.3,167,4,267.489,175.609,266.84,175.549
26.35,167,4,267.462,175.553,266.859,175.565
26.4,167,4,267.437,175.501,266.888,175.59
26.45,204,3,266.72,175.647,267.771,175.171
26.45,167,4,267.415,175.452,266.919,175.618
26.5,204,3,266.746,175.692,267.629,175.151
26.5,167,4,267.395,175.407,266.959,175.652
26.55,204,3,266.769,175.735,267.574,175.144
26.55,167,4,267.378,175.365,266.999,175.687
26.6,204,3,266.79,175.776,267.558,175.141
26.6,167,4,267.364,175.328,267.054,175.734
26.65,204,3,266.811,175.816,267.542,175.139
26.65,167,4,267.354,175.296,267.145,175.814
26.7,204,3,266.83,175.854,267.529,175.137
26.7,167,4,267.346,175.266,267.183,175.846
26.75,204,3,266.848,175.89,267.517,175.136
26.75,167,4,267.341,175.24,267.228,175.886
26.8,204,3,266.866,175.925,267.51,175.135
26.8,167,4,267.339,175.218,267.309,175.957
26.85,204,5,266.856,175.997,266.725,176.259
26.85,167,3,267.345,175.162,267.505,175.134
26.9,204,5,266.847,176.069,266.734,176.304
26.9,167,3,267.351,175.109,267.502,175.133
26.95,204,5,266.838,176.14,266.747,176.365
26.95,167,3,267.357,175.059,267.504,175.134
27,204,5,266.83,176.21,266.758,176.418
27,167,3,267.363,175.01,267.508,175.134
27.05,204,5,266.823,176.281,266.772,176.481
27.05,167,3,267.369,174.963,267.525,175.137
27.1,204,5,266.817,176.351,266.784,176.54
27.1,167,2,267.375,174.895,267.517,174.544
27.15,204,5,266.811,176.421,266.799,176.61
27.15,167,2,267.38,174.83,267.504,174.546
27.2,204,5,266.806,176.491,266.812,176.673
27.2,167,2,267.385,174.767,267.504,174.546
27.25,204,5,266.801,176.56,266.825,176.731
27.25,167,2,267.389,174.706,267.506,174.546
27.3,204,5,266.797,176.629,266.838,176.794
27.3,167,2,267.394,174.648,267.511,174.545
27.35,204,5,266.793,176.698,266.85,176.851
27.35,167,2,267.399,174.592,267.518,174.544
27.4,204,5,266.79,176.767,266.863,176.909
27.4,167,2,267.404,174.537,267.529,174.543
27.45,204,5,266.788,176.835,266.878,176.98
27.45,167,2,267.41,174.485,267.543,174.541
27.5,204,5,266.786,176.904,266.893,177.052
27.5,167,2,267.416,174.435,267.561,174.538
27.55,204,5,266.784,176.973,266.905,177.108
27.55,167,2,267.422,174.386,267.579,174.536
27.6,204,5,266.783,177.041,266.918,177.168
27.6,167,2,267.429,174.339,267.609,174.532
27.65,204,5,266.783,177.109,266.932,177.237
27.65,167,2,267.439,174.293,267.669,174.523
27.7,204,5,266.783,177.177,266.947,177.307
27.7,167,2,267.453,174.248,267.827,174.501
27.75,204,5,266.783,177.245,266.962,177.375
27.8,204,5,266.784,177.314,266.975,177.438
27.85,204,5,266.785,177.382,266.989,177.503
27.9,204,5,266.786,177.449,266.999,177.55
27.9,167,1,267.455,174.025,267.393,173.65
27.95,204,5,266.788,177.516,267.011,177.608
27.95,167,1,267.453,173.961,267.383,173.659
28,204,5,266.79,177.583,267.022,177.66
28,167,1,267.452,173.898,267.398,173.646
28.05,204,5,266.793,177.649,267.033,177.713
28.05,167,1,267.452,173.836,267.42,173.627
28.1,204,5,266.795,177.716,267.046,177.771
28.1,167,1,267.453,173.776,267.442,173.608
28.15,204,5,266.798,177.782,267.058,177.83
28.15,167,1,267.454,173.717,267.469,173.584
28.2,204,5,266.802,177.847,267.072,177.894
28.2,167,1,267.456,173.66,267.489,173.567
28.25,204,5,266.805,177.913,267.083,177.947
28.25,167,1,267.459,173.603,267.518,173.542
28.3,204,5,266.809,177.978,267.095,178
28.3,167,1,267.463,173.548,267.547,173.517
28.35,204,5,266.813,178.043,267.108,178.065
28.35,167,1,267.467,173.493,267.57,173.497
28.4,204,5,266.817,178.108,267.121,178.123
28.4,167,1,267.472,173.439,267.607,173.465
28.45,204,5,266.822,178.173,267.133,178.182
28.45,167,1,267.478,173.387,267.634,173.441
28.5,204,5,266.827,178.238,267.146,178.243
28.5,167,1,267.485,173.334,267.669,173.41
28.55,204,5,266.832,178.303,267.16,178.307
28.55,167,1,267.493,173.283,267.698,173.385
28.6,204,5,266.837,178.368,267.174,178.372
28.6,167,1,267.502,173.233,267.731,173.357
28.65,204,5,266.843,178.433,267.189,178.444
28.65,167,1,267.511,173.183,267.762,173.33
28.7,204,5,266.849,178.498,267.205,178.522
28.7,167,1,267.521,173.134,267.797,173.299
28.75,204,5,266.855,178.563,267.22,178.588
28.75,167,1,267.532,173.085,267.835,173.267
28.8,204,5,266.861,178.629,267.235,178.66
28.8,167,1,267.543,173.037,267.86,173.244
28.85,204,5,266.868,178.694,267.25,178.731
28.85,167,1,267.555,172.99,267.894,173.216
28.9,204,5,266.875,178.76,267.267,178.809
28.9,167,1,267.568,172.943,267.929,173.185
28.95,204,5,266.882,178.826,267.281,178.876
28.95,167,1,267.581,172.896,267.977,173.143
29,204,5,266.89,178.892,267.295,178.942
29,167,1,267.596,172.849,268.026,173.1
29.05,204,5,266.897,178.958,267.309,179.011
29.05,167,1,267.612,172.803,268.064,173.067
29.1,204,5,266.905,179.024,267.322,179.07
29.1,167,1,267.628,172.758,268.106,173.031
29.15,204,5,266.913,179.09,267.334,179.125
29.15,167,1,267.646,172.711,268.173,172.973
29.2,204,5,266.921,179.155,267.345,179.176
29.2,167,1,267.666,172.664,268.263,172.895
29.25,204,5,266.929,179.22,267.358,179.239
29.3,204,5,266.938,179.285,267.369,179.293
29.35,204,5,266.946,179.35,267.383,179.355
29.35,167,0,267.656,172.497,266.993,172.157
29.4,204,5,266.955,179.415,267.395,179.416
29.4,167,0,267.64,172.435,267,172.126
29.45,204,5,266.963,179.479,267.409,179.481
29.45,167,0,267.626,172.373,267.009,172.081
29.5,204,5,266.972,179.544,267.421,179.538
29.5,167,0,267.612,172.312,267.021,172.027
29.55,204,5,266.981,179.609,267.436,179.605
29.55,167,0,267.599,172.25,267.035,171.959
29.6,204,5,266.99,179.673,267.449,179.667
29.6,167,0,267.586,172.188,267.046,171.908
29.65,204,5,267,179.738,267.462,179.727
29.65,167,0,267.574,172.128,267.053,171.876
29.7,204,5,267.009,179.802,267.477,179.798
29.7,167,0,267.562,172.067,267.062,171.833
29.75,204,5,267.019,179.867,267.491,179.865
29.75,167,0,267.551,172.007,267.071,171.789
29.8,204,5,267.028,179.932,267.504,179.925
29.8,167,0,267.541,171.947,267.084,171.731
29.85,204,5,267.038,179.996,267.519,179.995
29.85,167,0,267.53,171.888,267.091,171.696
29.9,204,5,267.048,180.061,267.534,180.066
29.9,167,0,267.521,171.829,267.098,171.663
29.95,204,5,267.058,180.126,267.547,180.127
29.95,167,0,267.511,171.771,267.107,171.62
30,204,5,267.068,180.191,267.562,180.197
30,167,0,267.502,171.713,267.118,171.571
30.05,204,5,267.079,180.256,267.577,180.27
30.05,167,0,267.494,171.655,267.128,171.521
30.1,204,5,267.089,180.321,267.59,180.333
30.1,167,0,267.486,171.598,267.138,171.473
30.15,204,5,267.1,180.386,267.606,180.407
30.15,167,0,267.479,171.54,267.151,171.415
30.2,204,5,267.11,180.451,267.622,180.482
30.2,167,0,267.472,171.483,267.161,171.368
30.25,204,5,267.121,180.517,267.639,180.562
30.25,167,0,267.465,171.425,267.171,171.32
30.3,204,5,267.132,180.583,267.657,180.644
30.3,167,0,267.459,171.368,267.182,171.27
30.35,204,5,267.144,180.65,267.674,180.725
30.35,167,0,267.453,171.312,267.193,171.217
30.4,204,5,267.155,180.716,267.69,180.802
30.4,167,0,267.447,171.255,267.204,171.165
30.45,204,5,267.166,180.783,267.705,180.873
30.45,167,0,267.442,171.198,267.217,171.105
30.5,204,5,267.178,180.85,267.72,180.944
30.5,167,0,267.437,171.141,267.229,171.046
30.55,204,5,267.19,180.917,267.735,181.012
30.55,167,0,267.433,171.084,267.241,170.992
30.6,167,0,267.429,171.027,267.252,170.94
30.65,167,0,267.425,170.971,267.263,170.888
30.7,167,0,267.422,170.914,267.273,170.842
30.75,167,0,267.419,170.858,267.284,170.787
30.8,204,5,267.201,181.231,267.731,180.994
30.8,167,0,267.416,170.802,267.295,170.735
30.85,204,5,267.212,181.288,267.718,180.931
30.85,167,0,267.414,170.745,267.307,170.679
30.9,204,5,267.222,181.343,267.704,180.868
30.9,167,0,267.412,170.689,267.32,170.621
30.95,204,5,267.232,181.395,267.69,180.804
30.95,167,0,267.41,170.633,267.331,170.566
31,204,5,267.241,181.445,267.677,180.739
31,167,0,267.409,170.576,267.342,170.518
31.05,204,5,267.25,181.493,267.664,180.679
31.05,167,0,267.407,170.52,267.352,170.467
31.1,204,5,267.258,181.539,267.653,180.627
31.1,167,0,267.406,170.465,267.363,170.419
31.15,204,5,267.267,181.583,267.64,180.566
31.15,167,0,267.406,170.409,267.374,170.364
31.2,204,5,267.274,181.624,267.628,180.509
31.2,167,0,267.405,170.353,267.385,170.315
31.25,204,5,267.282,181.664,267.616,180.452
31.25,167,0,267.405,170.298,267.393,170.275
31.3,204,5,267.289,181.702,267.605,180.401
31.3,167,0,267.405,170.243,267.403,170.23
31.35,204,5,267.295,181.738,267.594,180.352
31.35,167,0,267.405,170.188,267.412,170.185
31.4,204,5,267.302,181.772,267.582,180.294
31.4,167,0,267.405,170.133,267.423,170.136
31.45,167,0,267.406,170.078,267.432,170.09
31.45,24,5,267.523,180.208,267.571,180.24
31.5,167,0,267.407,170.024,267.444,170.034
31.5,24,5,267.598,180.21,267.558,180.18
31.55,167,0,267.408,169.969,267.455,169.986
31.55,24,5,267.578,180.152,267.548,180.132
31.6,167,0,267.409,169.915,267.467,169.928
31.6,24,5,267.561,180.099,267.538,180.085
31.65,167,0,267.411,169.86,267.478,169.875
31.65,24,5,267.545,180.044,267.526,180.031
31.7,167,0,267.412,169.805,267.491,169.814
31.7,24,5,267.533,179.997,267.518,179.992
31.75,167,0,267.414,169.751,267.503,169.761
31.75,24,5,267.52,179.946,267.506,179.936
31.8,167,0,267.416,169.696,267.516,169.697
31.8,24,5,267.506,179.889,267.493,179.873
31.85,167,0,267.419,169.641,267.531,169.627
31.85,24,5,267.492,179.828,267.478,179.806
31.9,167,0,267.421,169.586,267.539,169.59
31.9,24,5,267.478,179.767,267.465,179.744
31.95,167,0,267.424,169.533,267.529,169.638
31.95,24,5,267.465,179.706,267.453,179.686
32,167,0,267.426,169.483,267.515,169.704
32,24,5,267.451,179.645,267.44,179.625
32.05,167,0,267.427,169.435,267.501,169.766
32.05,24,5,267.438,179.586,267.429,179.572
32.1,167,0,267.429,169.389,267.487,169.833
32.1,24,5,267.425,179.527,267.417,179.515
32.15,167,0,267.43,169.346,267.473,169.899
32.15,24,5,267.412,179.469,267.405,179.459
32.2,167,0,267.43,169.305,267.458,169.969
32.2,24,5,267.4,179.412,267.393,179.405
32.25,167,0,267.431,169.265,267.443,170.039
32.25,24,5,267.388,179.356,267.383,179.356
32.3,167,0,267.431,169.228,267.43,170.101
32.3,24,5,267.376,179.302,267.373,179.309
32.35,167,0,267.431,169.193,267.416,170.166
32.35,24,5,267.365,179.25,267.363,179.261
32.4,167,0,267.43,169.16,267.401,170.236
32.4,24,5,267.353,179.198,267.352,179.211
32.45,167,0,267.43,169.129,267.388,170.301
32.45,24,5,267.342,179.146,267.342,179.163
32.5,167,0,267.429,169.1,267.373,170.368
32.5,24,5,267.331,179.094,267.329,179.105
32.55,167,0,267.428,169.073,267.36,170.43
32.55,24,5,267.319,179.04,267.316,179.044
32.6,167,0,267.426,169.047,267.348,170.489
32.6,24,5,267.308,178.986,267.304,178.986
32.65,167,0,267.425,169.023,267.335,170.549
32.65,24,5,267.296,178.932,267.293,178.933
32.7,24,5,267.284,178.878,267.281,178.879
32.7,56,0,267.275,170.575,267.323,170.606
32.75,24,5,267.273,178.824,267.271,178.83
32.75,56,0,267.351,170.68,267.312,170.658
32.8,24,5,267.261,178.77,267.259,178.775
32.8,56,0,267.329,170.738,267.298,170.722
32.85,24,5,267.25,178.716,267.247,178.718
32.85,56,0,267.309,170.796,267.285,170.784
32.9,24,5,267.238,178.663,267.237,178.67
32.9,56,0,267.293,170.846,267.275,170.831
32.95,24,5,267.227,178.61,267.226,178.617
32.95,56,0,267.282,170.884,267.269,170.857
33,24,5,267.215,178.557,267.214,178.564
33,56,0,267.269,170.93,267.257,170.917
33.05,24,5,267.204,178.503,267.202,178.505
33.05,56,0,267.256,170.984,267.243,170.982
33.1,24,5,267.192,178.449,267.19,178.45
33.1,56,0,267.243,171.039,267.231,171.039
33.15,24,5,267.181,178.395,267.179,178.399
33.15,56,0,267.23,171.096,267.218,171.098
33.2,24,5,267.17,178.342,267.17,178.353
33.2,56,0,267.216,171.154,267.205,171.161
33.25,24,5,267.158,178.288,267.156,178.289
33.25,56,0,267.203,171.213,267.192,171.221
33.3,24,5,267.147,178.235,267.145,178.238
33.3,56,0,267.189,171.274,267.178,171.285
33.35,24,5,267.135,178.181,267.134,178.187
33.35,56,0,267.176,171.336,267.165,171.35
33.4,24,5,267.124,178.128,267.124,178.136
33.4,56,0,267.162,171.398,267.151,171.413
33.45,24,5,267.113,178.075,267.113,178.086
33.45,56,0,267.148,171.461,267.137,171.48
33.5,24,5,267.101,178.021,267.098,178.016
33.5,56,0,267.134,171.524,267.124,171.541
33.55,24,5,267.089,177.965,267.084,177.949
33.55,56,0,267.12,171.59,267.108,171.617
33.6,24,5,267.077,177.91,267.071,177.89
33.6,56,0,267.105,171.657,267.093,171.688
33.65,24,5,267.065,177.853,267.059,177.831
33.65,56,0,267.091,171.725,267.078,171.758
33.7,24,5,267.053,177.798,267.049,177.787
33.7,56,0,267.076,171.793,267.062,171.831
33.75,24,5,267.042,177.744,267.039,177.739
33.75,56,0,267.061,171.863,267.047,171.906
33.8,24,5,267.03,177.688,267.024,177.668
33.8,56,0,267.045,171.934,267.031,171.978
33.85,24,5,267.018,177.631,267.011,177.605
33.85,56,0,267.03,172.003,267.017,172.043
33.9,24,5,267.006,177.575,266.999,177.552
33.9,56,0,267.016,172.071,267.006,172.098
33.95,24,5,266.994,177.521,266.993,177.52
33.95,56,0,267.002,172.137,266.994,172.153
34,24,5,266.983,177.466,266.98,177.463
34,56,0,266.988,172.202,266.981,172.214
34.05,24,5,266.971,177.411,266.968,177.407
34.05,56,0,266.974,172.265,266.97,172.265
34.1,24,5,266.96,177.358,266.961,177.37
34.1,56,0,266.961,172.324,266.964,172.292
34.15,24,4,267.037,177.264,268.21,176.739
34.15,56,0,266.949,172.384,266.95,172.36
34.2,24,4,267.108,177.173,268.176,176.71
34.2,56,0,266.936,172.444,266.936,172.425
34.25,24,4,267.173,177.088,268.152,176.689
34.25,56,0,266.923,172.505,266.923,172.487
34.3,24,4,267.229,177.003,268.074,176.621
34.3,56,0,266.91,172.564,266.911,172.542
34.35,24,4,267.278,176.92,268.016,176.571
34.35,56,0,266.897,172.624,266.899,172.598
34.4,24,4,267.322,176.841,267.978,176.538
34.4,56,0,266.884,172.684,266.885,172.666
34.45,24,4,267.361,176.765,267.948,176.512
34.45,56,0,266.871,172.745,266.871,172.73
34.5,24,4,267.392,176.688,267.857,176.433
34.5,56,0,266.858,172.805,266.858,172.791
34.55,24,4,267.418,176.613,267.8,176.383
34.55,56,0,266.846,172.865,266.847,172.844
34.6,24,4,267.441,176.54,267.76,176.348
34.6,56,0,266.833,172.925,266.835,172.902
34.65,24,4,267.46,176.47,267.731,176.323
34.65,56,0,266.82,172.985,266.82,172.971
34.7,24,4,267.476,176.402,267.689,176.287
34.7,56,0,266.807,173.045,266.808,173.027
34.75,24,4,267.489,176.336,267.655,176.257
34.75,56,0,266.794,173.106,266.795,173.09
34.8,24,4,267.499,176.272,267.619,176.226
34.8,56,0,266.781,173.166,266.782,173.152
34.85,24,4,267.507,176.21,267.584,176.196
34.85,56,0,266.768,173.226,266.769,173.209
34.9,24,4,267.513,176.15,267.558,176.173
34.9,56,0,266.756,173.286,266.758,173.262
34.95,24,4,267.516,176.092,267.524,176.143
34.95,56,0,266.743,173.344,266.748,173.31
35,24,4,267.518,176.036,267.498,176.121
35,56,0,266.731,173.401,266.74,173.35
35.05,24,4,267.519,175.982,267.472,176.098
35.05,56,0,266.719,173.455,266.735,173.372
35.1,24,4,267.518,175.929,267.446,176.075
35.1,56,1,266.754,173.533,267.31,173.723
35.15,24,4,267.516,175.878,267.421,176.054
35.15,56,1,266.783,173.608,267.257,173.769
35.2,24,4,267.513,175.829,267.397,176.033
35.2,56,1,266.806,173.68,267.214,173.806
35.25,24,4,267.509,175.781,267.379,176.017
35.25,56,1,266.826,173.75,267.176,173.839
35.3,24,4,267.504,175.735,267.362,176.003
35.3,56,1,266.836,173.821,267.073,173.929
35.35,24,4,267.5,175.693,267.376,176.014
35.35,56,1,266.842,173.89,267.026,173.97
35.4,56,1,266.845,173.957,266.982,174.008
35.45,56,1,266.846,174.022,266.946,174.039
35.5,56,1,266.844,174.084,266.911,174.07
35.55,24,3,267.522,175.45,267.772,175.171
35.55,56,1,266.84,174.143,266.883,174.094
35.6,24,3,267.529,175.379,267.62,175.15
35.6,56,1,266.835,174.2,266.857,174.117
35.65,24,3,267.533,175.312,267.566,175.142
35.65,56,1,266.829,174.254,266.847,174.125
35.7,24,3,267.537,175.247,267.546,175.14
35.75,24,3,267.539,175.184,267.53,175.137
35.8,24,3,267.541,175.125,267.519,175.136
35.8,56,2,266.83,174.444,267.122,174.6
35.85,24,3,267.542,175.068,267.51,175.135
35.85,56,2,266.831,174.514,266.953,174.624
35.9,24,3,267.543,175.014,267.506,175.134
35.9,56,2,266.831,174.58,266.911,174.63
35.95,24,3,267.544,174.962,267.504,175.134
35.95,56,2,266.829,174.643,266.892,174.632
36,24,2,267.518,174.891,266.886,174.633
36,56,3,266.863,174.731,267.505,175.134
36.05,24,3,267.52,174.844,267.508,175.134
36.05,56,2,266.86,174.785,266.894,174.632
36.1,24,2,267.5,174.777,266.993,174.618
36.1,56,3,266.893,174.864,267.525,175.137
36.15,24,2,267.503,174.71,267.519,174.544
36.15,56,3,266.929,174.94,267.593,175.146
36.2,24,2,267.505,174.646,267.506,174.546
36.2,56,3,266.924,175.007,266.907,175.05
36.25,24,2,267.506,174.584,267.505,174.546
36.25,56,3,266.919,175.069,266.886,175.047
36.3,24,2,267.508,174.525,267.507,174.546
36.3,56,3,266.915,175.129,266.889,175.047
36.35,24,2,267.51,174.468,267.511,174.545
36.35,56,3,266.911,175.185,266.903,175.049
36.4,24,2,267.512,174.414,267.518,174.544
36.4,56,3,266.909,175.239,266.935,175.054
36.45,24,2,267.515,174.361,267.529,174.543
36.45,56,3,266.913,175.29,267.042,175.069
36.5,24,3,267.503,174.332,267.162,175.086
36.5,56,2,266.942,175.312,267.542,174.541
36.55,24,2,267.507,174.283,267.561,174.538
36.6,24,2,267.511,174.236,267.582,174.535
36.6,56,4,266.933,175.44,266.856,175.562
36.65,24,2,267.517,174.19,267.616,174.531
36.65,56,4,266.926,175.505,266.842,175.551
36.7,24,2,267.525,174.146,267.679,174.522
36.7,56,4,266.921,175.568,266.864,175.57
36.75,24,2,267.538,174.102,267.833,174.5
36.75,56,4,266.917,175.628,266.889,175.591
36.8,56,4,266.915,175.687,266.923,175.621
36.85,56,4,266.914,175.745,266.953,175.647
36.9,56,4,266.915,175.801,266.989,175.678
36.95,24,1,267.54,173.868,267.383,173.659
36.95,56,4,266.918,175.857,267.033,175.717
37,24,1,267.537,173.804,267.391,173.652
37,56,4,266.924,175.913,267.105,175.779
37.05,24,1,267.534,173.742,267.414,173.632
37.05,56,4,266.933,175.968,267.165,175.831
37.1,24,1,267.533,173.681,267.438,173.612
37.1,56,4,266.942,176.023,267.203,175.864
37.15,24,1,267.532,173.621,267.463,173.59
37.15,56,4,266.954,176.077,267.257,175.911
37.2,24,1,267.532,173.563,267.491,173.566
37.2,56,5,266.943,176.143,266.721,176.245
37.25,24,1,267.534,173.505,267.519,173.541
37.25,56,5,266.932,176.208,266.727,176.272
37.3,24,1,267.536,173.449,267.55,173.514
37.3,56,5,266.921,176.272,266.737,176.316
37.35,24,1,267.539,173.394,267.577,173.491
37.35,56,5,266.912,176.336,266.75,176.379
37.4,24,1,267.543,173.34,267.612,173.46
37.4,56,5,266.904,176.399,266.761,176.43
37.45,24,1,267.548,173.286,267.646,173.431
37.45,56,5,266.896,176.462,266.774,176.492
37.5,24,1,267.554,173.233,267.678,173.403
37.5,56,5,266.889,176.525,266.785,176.543
37.55,24,1,267.561,173.182,267.712,173.374
37.55,56,5,266.883,176.587,266.799,176.607
37.6,24,1,267.569,173.13,267.746,173.343
37.6,56,5,266.878,176.65,266.811,176.664
37.65,24,1,267.577,173.08,267.78,173.314
37.65,56,5,266.873,176.712,266.823,176.724
37.7,24,1,267.587,173.03,267.817,173.282
37.7,56,5,266.869,176.775,266.837,176.787
37.75,24,1,267.597,172.981,267.851,173.253
