person_id,timestamp,x,y
personFlow1.1,22.95,266.884,183.615
personFlow1.2,22.95,266.84,171.144
personFlow2.0,22.95,267.48,163.477
personFlow2.1,22.95,267.48,179.246
personFlow2.2,22.95,269.189,187.795
personFlow1.0,23,272.992,188.601
personFlow1.1,23,266.902,183.675
personFlow1.2,23,266.84,171.215
personFlow2.0,23,267.48,163.413
personFlow2.1,23,267.48,179.185
personFlow2.2,23,269.129,187.791
personFlow1.0,23.05,273.05,188.601
personFlow1.1,23.05,266.921,183.738
personFlow1.2,23.05,266.84,171.278
personFlow2.0,23.05,267.48,163.348
personFlow2.1,23.05,267.48,179.13
personFlow2.2,23.05,269.065,187.788
personFlow1.0,23.1,273.109,188.601
personFlow1.1,23.1,266.937,183.792
personFlow1.2,23.1,266.84,171.346
personFlow2.0,23.1,267.48,163.278
personFlow2.1,23.1,267.48,179.07
personFlow2.2,23.1,269.01,187.784
personFlow1.0,23.15,273.171,188.601
personFlow1.1,23.15,266.94,183.787
personFlow1.2,23.15,266.84,171.419
personFlow2.0,23.15,267.48,163.217
personFlow2.1,23.15,267.48,179.011
personFlow2.2,23.15,268.951,187.78
personFlow1.0,23.2,273.233,188.601
personFlow1.1,23.2,266.94,183.85
personFlow1.2,23.2,266.84,171.488
personFlow2.0,23.2,267.48,163.151
personFlow2.1,23.2,267.48,178.954
personFlow2.2,23.2,268.891,187.777
personFlow1.0,23.25,273.29,188.601
personFlow1.1,23.25,266.94,183.919
personFlow1.2,23.25,266.84,171.557
personFlow2.0,23.25,267.48,163.089
personFlow2.1,23.25,267.48,178.901
personFlow2.2,23.25,268.828,187.773
personFlow1.0,23.3,273.358,188.601
personFlow1.1,23.3,266.94,183.978
personFlow1.2,23.3,266.84,171.617
personFlow2.0,23.3,267.48,163.023
personFlow2.1,23.3,267.48,178.84
personFlow2.2,23.3,268.768,187.769
personFlow1.0,23.35,273.418,188.602
personFlow1.1,23.35,266.94,184.042
personFlow1.2,23.35,266.84,171.679
personFlow2.0,23.35,267.48,162.958
personFlow2.1,23.35,267.48,178.78
personFlow2.2,23.35,268.705,187.765
personFlow1.0,23.4,273.483,188.602
personFlow1.1,23.4,266.94,184.109
personFlow1.2,23.4,266.84,171.749
personFlow2.0,23.4,267.48,162.888
personFlow2.1,23.4,267.48,178.729
personFlow2.2,23.4,268.644,187.762
personFlow1.0,23.45,273.54,188.602
personFlow1.1,23.45,266.94,184.178
personFlow1.2,23.45,266.84,171.816
personFlow2.0,23.45,267.48,162.819
personFlow2.1,23.45,267.48,178.677
personFlow2.2,23.45,268.589,187.758
personFlow1.0,23.5,273.603,188.602
personFlow1.1,23.5,266.94,184.239
personFlow1.2,23.5,266.84,171.888
personFlow2.0,23.5,267.48,162.758
personFlow2.1,23.5,267.48,178.62
personFlow2.2,23.5,268.533,187.755
personFlow1.0,23.55,273.663,188.602
personFlow1.1,23.55,266.94,184.297
personFlow1.2,23.55,266.84,171.949
personFlow2.0,23.55,267.48,162.69
personFlow2.1,23.55,267.48,178.561
personFlow2.2,23.55,268.469,187.751
personFlow1.0,23.6,273.728,188.602
personFlow1.1,23.6,266.94,184.358
personFlow1.2,23.6,266.84,172.014
personFlow2.0,23.6,267.48,162.625
personFlow2.1,23.6,267.48,178.502
personFlow2.2,23.6,268.417,187.747
personFlow1.0,23.65,273.792,188.602
personFlow1.1,23.65,266.94,184.417
personFlow1.2,23.65,266.84,172.079
personFlow2.0,23.65,267.48,162.559
personFlow2.1,23.65,267.48,178.445
personFlow2.2,23.65,268.365,187.744
personFlow1.0,23.7,273.851,188.602
personFlow1.1,23.7,266.94,184.478
personFlow1.2,23.7,266.84,172.146
personFlow2.0,23.7,267.48,162.497
personFlow2.1,23.7,267.48,178.385
personFlow2.2,23.7,268.312,187.741
personFlow1.0,23.75,273.913,188.602
personFlow1.1,23.75,266.94,184.539
personFlow1.2,23.75,266.84,172.207
personFlow2.0,23.75,267.48,162.426
personFlow2.1,23.75,267.48,178.334
personFlow2.2,23.75,268.255,187.737
personFlow1.0,23.8,273.971,188.603
personFlow1.1,23.8,266.94,184.599
personFlow1.2,23.8,266.84,172.271
personFlow2.0,23.8,267.48,162.362
personFlow2.1,23.8,267.48,178.282
personFlow2.2,23.8,268.195,187.734
personFlow1.0,23.85,274.039,188.603
personFlow1.1,23.85,266.94,184.667
personFlow1.2,23.85,266.84,172.341
personFlow2.0,23.85,267.48,162.294
personFlow2.1,23.85,267.48,178.229
personFlow2.2,23.85,268.139,187.73
personFlow1.0,23.9,274.096,188.603
personFlow1.1,23.9,266.94,184.73
personFlow1.2,23.9,266.84,172.411
personFlow2.0,23.9,267.48,162.229
personFlow2.1,23.9,267.48,178.174
personFlow2.2,23.9,268.079,187.727
personFlow1.0,23.95,274.154,188.603
personFlow1.1,23.95,266.94,184.793
personFlow1.2,23.95,266.84,172.483
personFlow2.0,23.95,267.48,162.168
personFlow2.1,23.95,267.48,178.117
personFlow2.2,23.95,268.024,187.723
personFlow1.0,24,274.222,188.603
personFlow1.1,24,266.94,184.856
personFlow1.2,24,266.84,172.555
personFlow2.0,24,267.48,162.096
personFlow2.1,24,267.48,178.059
personFlow2.2,24,267.971,187.72
personFlow1.0,24.05,274.28,188.603
personFlow1.1,24.05,266.94,184.919
personFlow1.2,24.05,266.84,172.618
personFlow2.0,24.05,267.48,162.026
personFlow2.1,24.05,267.48,177.999
personFlow2.2,24.05,267.91,187.716
personFlow1.0,24.1,274.337,188.603
personFlow1.1,24.1,266.94,184.988
personFlow1.2,24.1,266.84,172.685
personFlow2.0,24.1,267.48,161.963
personFlow2.1,24.1,267.48,177.941
personFlow2.2,24.1,267.851,187.712
personFlow1.0,24.15,274.394,188.603
personFlow1.1,24.15,266.94,185.052
personFlow1.2,24.15,266.84,172.749
personFlow2.0,24.15,267.48,161.893
personFlow2.1,24.15,267.48,177.888
personFlow2.2,24.15,267.797,187.709
personFlow1.0,24.2,274.465,188.603
personFlow1.1,24.2,266.94,185.119
personFlow1.2,24.2,266.84,172.816
personFlow2.0,24.2,267.48,161.833
personFlow2.1,24.2,267.48,177.837
personFlow2.2,24.2,267.735,187.705
personFlow1.0,24.25,274.53,188.604
personFlow1.1,24.25,266.94,185.188
personFlow1.2,24.25,266.84,172.877
personFlow2.0,24.25,267.48,161.762
personFlow2.1,24.25,267.48,177.778
personFlow2.2,24.25,267.672,187.701
personFlow1.0,24.3,274.595,188.604
personFlow1.1,24.3,266.94,185.256
personFlow1.2,24.3,266.84,172.937
personFlow2.0,24.3,267.48,161.702
personFlow2.1,24.3,267.48,177.718
personFlow2.2,24.3,267.612,187.698
personFlow1.0,24.35,274.665,188.604
personFlow1.1,24.35,266.94,185.317
personFlow1.2,24.35,266.84,173.012
personFlow2.0,24.35,267.48,161.63
personFlow2.1,24.35,267.48,177.658
personFlow2.2,24.35,267.556,187.694
personFlow1.0,24.4,274.729,188.604
personFlow1.1,24.4,266.94,185.381
personFlow1.2,24.4,266.84,173.078
personFlow2.0,24.4,267.48,161.564
personFlow2.1,24.4,267.48,177.598
personFlow2.2,24.4,267.504,187.691
personFlow1.0,24.45,274.79,188.604
personFlow1.1,24.45,266.94,185.442
personFlow1.2,24.45,266.84,173.148
personFlow2.0,24.45,267.48,161.496
personFlow2.1,24.45,267.48,177.545
personFlow2.2,24.45,267.441,187.687
personFlow1.0,24.5,274.857,188.604
personFlow1.1,24.5,266.94,185.512
personFlow1.2,24.5,266.84,173.211
personFlow2.0,24.5,267.48,161.427
personFlow2.1,24.5,267.48,177.485
personFlow2.2,24.5,267.383,187.684
personFlow1.0,24.55,274.914,188.604
personFlow1.1,24.55,266.94,185.581
personFlow1.2,24.55,266.84,173.282
personFlow2.0,24.55,267.48,161.361
personFlow2.1,24.55,267.48,177.43
personFlow2.2,24.55,267.326,187.68
personFlow1.0,24.6,274.97,188.604
personFlow1.1,24.6,266.94,185.643
personFlow1.2,24.6,266.84,173.351
personFlow2.0,24.6,267.48,161.301
personFlow2.1,24.6,267.48,177.372
personFlow2.2,24.6,267.263,187.676
personFlow1.0,24.65,275.027,188.605
personFlow1.1,24.65,266.94,185.713
personFlow1.2,24.65,266.84,173.425
personFlow2.0,24.65,267.48,161.236
personFlow2.1,24.65,267.48,177.31
personFlow2.2,24.65,267.199,187.672
personFlow1.0,24.7,275.088,188.605
personFlow1.1,24.7,266.968,185.772
personFlow1.2,24.7,266.84,173.488
personFlow2.0,24.7,267.48,161.164
personFlow2.1,24.7,267.48,177.253
personFlow2.2,24.7,267.58,188.067
personFlow1.0,24.75,275.151,188.605
personFlow1.1,24.75,266.94,185.829
personFlow1.2,24.75,266.84,173.562
personFlow2.0,24.75,267.48,161.092
personFlow2.1,24.75,267.48,177.196
personFlow2.2,24.75,267.58,188.014
personFlow1.0,24.8,275.21,188.605
personFlow1.1,24.8,266.94,185.89
personFlow1.2,24.8,266.84,173.626
personFlow2.0,24.8,267.48,161.024
personFlow2.1,24.8,267.48,177.143
personFlow2.2,24.8,267.58,187.956
personFlow1.0,24.85,275.276,188.605
personFlow1.1,24.85,266.94,185.952
personFlow1.2,24.85,266.84,173.699
personFlow2.0,24.85,267.48,160.96
personFlow2.1,24.85,267.48,177.088
personFlow2.2,24.85,267.58,187.9
personFlow1.0,24.9,275.338,188.605
personFlow1.1,24.9,266.94,186.014
personFlow1.2,24.9,266.84,173.768
personFlow2.0,24.9,267.48,160.888
personFlow2.1,24.9,267.48,177.037
personFlow2.2,24.9,267.58,187.835
personFlow1.0,24.95,275.404,188.605
personFlow1.1,24.95,266.94,186.075
personFlow1.2,24.95,266.84,173.842
personFlow2.0,24.95,267.48,160.819
personFlow2.1,24.95,267.48,176.987
personFlow2.2,24.95,267.58,187.771
personFlow1.0,25,275.466,188.605
personFlow1.1,25,266.94,186.131
personFlow1.2,25,266.84,173.915
personFlow2.0,25,267.48,160.759
personFlow2.1,25,267.48,176.933
personFlow2.2,25,267.58,187.717
personFlow1.0,25.05,275.53,188.605
personFlow1.1,25.05,266.94,186.195
personFlow1.2,25.05,266.84,173.986
personFlow2.0,25.05,267.48,160.691
personFlow2.1,25.05,267.48,176.874
personFlow2.2,25.05,267.58,187.654
personFlow1.0,25.1,275.599,188.606
personFlow1.1,25.1,266.94,186.253
personFlow1.2,25.1,266.84,174.051
personFlow2.0,25.1,267.48,160.628
personFlow2.1,25.1,267.48,176.821
personFlow2.2,25.1,267.58,187.594
personFlow1.0,25.15,275.66,188.606
personFlow1.1,25.15,266.94,186.318
personFlow1.2,25.15,266.84,174.12
personFlow2.0,25.15,267.48,160.558
personFlow2.1,25.15,267.48,176.765
personFlow2.2,25.15,267.58,187.535
personFlow1.0,25.2,275.728,188.606
personFlow1.1,25.2,266.94,186.376
personFlow1.2,25.2,266.84,174.189
personFlow2.0,25.2,267.48,160.495
personFlow2.1,25.2,267.48,176.713
personFlow2.2,25.2,267.58,187.472
personFlow1.0,25.25,275.792,188.606
personFlow1.1,25.25,266.94,186.445
personFlow1.2,25.25,266.84,174.258
personFlow2.0,25.25,267.48,160.433
personFlow2.1,25.25,267.48,176.661
personFlow2.2,25.25,267.58,187.41
personFlow1.0,25.3,275.863,188.606
personFlow1.1,25.3,266.94,186.504
personFlow1.2,25.3,266.84,174.323
personFlow2.0,25.3,267.48,160.371
personFlow2.1,25.3,267.48,176.606
personFlow2.2,25.3,267.58,187.352
personFlow1.0,25.35,275.926,188.606
personFlow1.1,25.35,266.94,186.565
personFlow1.2,25.35,266.84,174.387
personFlow2.0,25.35,267.48,160.299
personFlow2.1,25.35,267.48,176.55
personFlow2.2,25.35,267.58,187.289
personFlow1.0,25.4,275.995,188.606
personFlow1.1,25.4,266.94,186.621
personFlow1.2,25.4,266.84,174.461
personFlow2.0,25.4,267.48,160.23
personFlow2.1,25.4,267.48,176.49
personFlow2.2,25.4,267.58,187.232
personFlow1.0,25.45,276.061,188.606
personFlow1.1,25.45,266.94,186.686
personFlow1.2,25.45,266.84,174.524
personFlow2.0,25.45,267.48,160.164
personFlow2.1,25.45,267.48,176.429
personFlow2.2,25.45,267.58,187.168
personFlow1.0,25.5,276.125,188.607
personFlow1.1,25.5,266.94,186.748
personFlow1.2,25.5,266.84,174.598
personFlow2.0,25.5,267.48,160.103
personFlow2.1,25.5,267.48,176.371
personFlow2.2,25.5,267.58,187.113
personFlow1.0,25.55,276.187,188.607
personFlow1.1,25.55,266.94,186.813
personFlow1.2,25.55,266.84,174.666
personFlow2.0,25.55,267.48,160.042
personFlow2.1,25.55,267.48,176.316
personFlow2.2,25.55,267.58,187.052
personFlow1.0,25.6,276.249,188.607
personFlow1.1,25.6,266.94,186.87
personFlow1.2,25.6,266.84,174.731
personFlow2.0,25.6,267.48,159.98
personFlow2.1,25.6,267.48,176.264
personFlow2.2,25.6,267.58,186.999
personFlow1.0,25.65,276.308,188.607
personFlow1.1,25.65,266.94,186.935
personFlow1.2,25.65,266.84,174.805
personFlow2.0,25.65,267.48,159.911
personFlow2.1,25.65,267.48,176.203
personFlow2.2,25.65,267.58,186.941
personFlow1.0,25.7,276.37,188.607
personFlow1.1,25.7,266.94,186.995
personFlow1.2,25.7,266.84,174.873
personFlow2.0,25.7,267.48,159.842
personFlow2.1,25.7,267.48,176.151
personFlow2.2,25.7,267.58,186.884
personFlow1.0,25.75,276.434,188.607
personFlow1.1,25.75,266.94,187.058
personFlow1.2,25.75,266.84,174.935
personFlow2.0,25.75,267.48,159.775
personFlow2.1,25.75,267.48,176.097
personFlow2.2,25.75,267.58,186.826
personFlow1.0,25.8,276.491,188.607
personFlow1.1,25.8,266.94,187.127
personFlow1.2,25.8,266.84,174.997
personFlow2.0,25.8,267.48,159.71
personFlow2.1,25.8,267.48,176.04
personFlow2.2,25.8,267.58,186.772
personFlow1.0,25.85,276.558,188.607
personFlow1.1,25.85,266.94,187.187
personFlow1.2,25.85,266.84,175.062
personFlow2.0,25.85,267.48,159.645
personFlow2.1,25.85,267.48,175.979
personFlow2.2,25.85,267.58,186.712
personFlow1.0,25.9,276.622,188.607
personFlow1.1,25.9,266.94,187.252
personFlow1.2,25.9,266.84,175.129
personFlow2.0,25.9,267.48,159.582
personFlow2.1,25.9,267.48,175.929
personFlow2.2,25.9,267.58,186.659
personFlow1.0,25.95,276.691,188.608
personFlow1.1,25.95,266.94,187.315
personFlow1.2,25.95,266.84,175.194
personFlow2.0,25.95,267.48,159.517
personFlow2.1,25.95,267.48,175.869
personFlow2.2,25.95,267.58,186.596
personFlow1.0,26,276.759,188.608
personFlow1.1,26,266.94,187.384
personFlow1.2,26,266.84,175.256
personFlow2.0,26,267.48,159.452
personFlow2.1,26,267.48,175.813
personFlow2.2,26,267.58,186.543
personFlow1.0,26.05,276.825,188.608
personFlow1.1,26.05,266.94,187.445
personFlow1.2,26.05,266.84,175.318
personFlow2.0,26.05,267.48,159.393
personFlow2.1,26.05,267.48,175.761
personFlow2.2,26.05,267.58,186.48
personFlow1.0,26.1,276.885,188.608
personFlow1.1,26.1,266.94,187.508
personFlow1.2,26.1,266.84,175.382
personFlow2.0,26.1,267.48,159.327
personFlow2.1,26.1,267.48,175.7
personFlow2.2,26.1,267.58,186.415
personFlow1.0,26.15,276.945,188.608
personFlow1.1,26.15,266.94,187.573
personFlow1.2,26.15,266.84,175.446
personFlow2.0,26.15,267.48,159.267
personFlow2.1,26.15,267.48,175.65
personFlow2.2,26.15,267.58,186.359
personFlow1.0,26.2,277.011,188.608
personFlow1.1,26.2,266.94,187.631
personFlow1.2,26.2,266.84,175.514
personFlow2.0,26.2,267.48,159.201
personFlow2.1,26.2,267.48,175.589
personFlow2.2,26.2,267.58,186.302
personFlow1.0,26.25,277.073,188.608
personFlow1.1,26.25,266.94,187.69
personFlow1.2,26.25,266.84,175.585
personFlow2.0,26.25,267.48,159.135
personFlow2.1,26.25,267.48,175.528
personFlow2.2,26.25,267.58,186.247
personFlow1.0,26.3,277.135,188.608
personFlow1.1,26.3,266.94,187.756
personFlow1.2,26.3,266.84,175.656
personFlow2.0,26.3,267.48,159.063
personFlow2.1,26.3,267.48,175.472
personFlow2.2,26.3,267.58,186.192
personFlow1.0,26.35,277.194,188.609
personFlow1.1,26.35,266.94,187.821
personFlow1.2,26.35,266.84,175.73
personFlow2.0,26.35,267.48,159.004
personFlow2.1,26.35,267.48,175.414
personFlow2.2,26.35,267.58,186.135
personFlow1.0,26.4,277.255,188.609
personFlow1.1,26.4,266.94,187.89
personFlow1.2,26.4,266.84,175.802
personFlow2.0,26.4,267.48,158.943
personFlow2.1,26.4,267.48,175.354
personFlow2.2,26.4,267.58,186.075
personFlow1.0,26.45,277.316,188.609
personFlow1.1,26.45,266.94,187.958
personFlow1.2,26.45,266.84,175.87
personFlow2.0,26.45,267.48,158.873
personFlow2.1,26.45,267.48,175.305
personFlow2.2,26.45,267.58,186.011
personFlow1.0,26.5,277.385,188.609
personFlow1.1,26.5,266.94,188.019
personFlow1.2,26.5,266.84,175.945
personFlow2.0,26.5,267.48,158.812
personFlow2.1,26.5,267.48,175.255
personFlow2.2,26.5,267.58,185.95
personFlow1.0,26.55,277.453,188.609
personFlow1.1,26.55,266.94,188.084
personFlow1.2,26.55,266.84,176.011
personFlow2.0,26.55,267.48,158.753
personFlow2.1,26.55,267.48,175.204
personFlow2.2,26.55,267.58,185.888
personFlow1.0,26.6,277.516,188.609
personFlow1.1,26.6,267.178,188.312
personFlow1.2,26.6,266.84,176.075
personFlow2.0,26.6,267.48,158.681
personFlow2.1,26.6,267.48,175.15
personFlow2.2,26.6,267.58,185.835
personFlow1.0,26.65,277.576,188.609
personFlow1.1,26.65,267.238,188.316
personFlow1.2,26.65,266.84,176.148
personFlow2.0,26.65,267.48,158.615
personFlow2.1,26.65,267.48,175.097
personFlow2.2,26.65,267.58,185.778
personFlow1.0,26.7,277.633,188.609
personFlow1.1,26.7,267.295,188.319
personFlow1.2,26.7,266.84,176.213
personFlow2.0,26.7,267.48,158.543
personFlow2.1,26.7,267.48,175.04
personFlow2.2,26.7,267.58,185.719
personFlow1.0,26.75,277.693,188.609
personFlow1.1,26.75,267.356,188.323
personFlow1.2,26.75,266.84,176.274
personFlow2.0,26.75,267.48,158.479
personFlow2.1,26.75,267.48,174.98
personFlow2.2,26.75,267.58,185.658
personFlow1.0,26.8,277.76,188.61
personFlow1.1,26.8,267.425,188.327
personFlow1.2,26.8,266.84,176.338
personFlow2.0,26.8,267.48,158.407
personFlow2.1,26.8,267.48,174.926
personFlow2.2,26.8,267.58,185.604
personFlow1.0,26.85,277.826,188.61
personFlow1.1,26.85,267.494,188.332
personFlow1.2,26.85,266.84,176.412
personFlow2.0,26.85,267.48,158.345
personFlow2.1,26.85,267.48,174.872
personFlow2.2,26.85,267.58,185.548
personFlow1.0,26.9,277.885,188.61
personFlow1.1,26.9,267.561,188.336
personFlow1.2,26.9,266.84,176.481
personFlow2.0,26.9,267.48,158.274
personFlow2.1,26.9,267.48,174.811
personFlow2.2,26.9,267.58,185.489
personFlow1.0,26.95,277.944,188.61
personFlow1.1,26.95,267.619,188.339
personFlow1.2,26.95,266.84,176.554
personFlow2.0,26.95,267.48,158.207
personFlow2.1,26.95,267.48,174.755
personFlow2.2,26.95,267.58,185.426
personFlow1.0,27,278.006,188.61
personFlow1.1,27,267.684,188.343
personFlow1.2,27,266.84,176.615
personFlow2.0,27,267.48,158.142
personFlow2.1,27,267.48,174.705
personFlow2.2,27,267.58,185.365
personFlow1.0,27.05,278.073,188.61
personFlow1.1,27.05,267.749,188.347
personFlow1.2,27.05,266.84,176.683
personFlow2.0,27.05,267.48,158.077
personFlow2.1,27.05,267.48,174.653
personFlow2.2,27.05,267.58,185.308
personFlow1.0,27.1,278.133,188.61
personFlow1.1,27.1,267.813,188.351
personFlow1.2,27.1,266.84,176.751
personFlow2.0,27.1,267.48,158.005
personFlow2.1,27.1,267.48,174.596
personFlow2.2,27.1,267.58,185.255
personFlow1.0,27.15,278.197,188.61
personFlow1.1,27.15,267.877,188.355
personFlow1.2,27.15,266.84,176.824
personFlow2.0,27.15,267.48,157.938
personFlow2.1,27.15,267.48,174.545
personFlow2.2,27.15,267.58,185.202
personFlow1.0,27.2,278.261,188.611
personFlow1.1,27.2,267.936,188.359
personFlow1.2,27.2,266.84,176.897
personFlow2.0,27.2,267.48,157.866
personFlow2.1,27.2,267.48,174.487
personFlow2.2,27.2,267.58,185.137
personFlow1.0,27.25,278.325,188.611
personFlow1.1,27.25,267.998,188.363
personFlow1.2,27.25,266.84,176.958
personFlow2.0,27.25,267.48,157.797
personFlow2.1,27.25,267.48,174.429
personFlow2.2,27.25,267.58,185.077
personFlow1.0,27.3,278.395,188.611
personFlow1.1,27.3,268.057,188.366
personFlow1.2,27.3,266.84,177.022
personFlow2.0,27.3,267.48,157.732
personFlow2.1,27.3,267.48,174.373
personFlow2.2,27.3,267.58,185.019
personFlow1.0,27.35,278.465,188.611
personFlow1.1,27.35,268.127,188.371
personFlow1.2,27.35,266.84,177.088
personFlow2.0,27.35,267.48,157.673
personFlow2.1,27.35,267.48,174.313
personFlow2.2,27.35,267.58,184.965
personFlow1.0,27.4,278.533,188.611
personFlow1.1,27.4,268.187,188.374
personFlow1.2,27.4,266.84,177.15
personFlow2.0,27.4,267.48,157.603
personFlow2.1,27.4,267.48,174.256
personFlow2.2,27.4,267.58,184.91
personFlow1.0,27.45,278.594,188.611
personFlow1.1,27.45,268.257,188.379
personFlow1.2,27.45,266.84,177.223
personFlow2.0,27.45,267.48,157.539
personFlow2.1,27.45,267.48,174.199
personFlow2.2,27.45,267.58,184.846
personFlow1.0,27.5,278.654,188.611
personFlow1.1,27.5,268.319,188.383
personFlow1.2,27.5,266.84,177.297
personFlow2.0,27.5,267.48,157.471
personFlow2.1,27.5,267.48,174.137
personFlow2.2,27.5,267.58,184.786
personFlow1.0,27.55,278.715,188.611
personFlow1.1,27.55,268.385,188.387
personFlow1.2,27.55,266.84,177.358
personFlow2.0,27.55,267.48,157.4
personFlow2.1,27.55,267.48,174.083
personFlow2.2,27.55,267.58,184.726
personFlow1.0,27.6,278.775,188.611
personFlow1.1,27.6,268.451,188.391
personFlow1.2,27.6,266.84,177.424
personFlow2.0,27.6,267.48,157.333
personFlow2.1,27.6,267.48,174.026
personFlow2.2,27.6,267.58,184.665
personFlow1.0,27.65,278.835,188.612
personFlow1.1,27.65,268.518,188.395
personFlow1.2,27.65,266.84,177.498
personFlow2.0,27.65,267.48,157.272
personFlow2.1,27.65,267.48,173.971
personFlow2.2,27.65,267.58,184.606
personFlow1.0,27.7,278.894,188.612
personFlow1.1,27.7,268.579,188.399
personFlow1.2,27.7,266.84,177.571
personFlow2.0,27.7,267.48,157.209
personFlow2.1,27.7,267.48,173.913
personFlow2.2,27.7,267.58,184.544
personFlow1.0,27.75,278.958,188.612
personFlow1.1,27.75,268.64,188.402
personFlow1.2,27.75,266.84,177.642
personFlow2.0,27.75,267.48,157.138
personFlow2.1,27.75,267.48,173.858
personFlow2.2,27.75,267.58,184.488
personFlow1.0,27.8,279.022,188.612
personFlow1.1,27.8,268.701,188.406
personFlow1.2,27.8,266.84,177.704
personFlow2.0,27.8,267.48,157.073
personFlow2.1,27.8,267.48,173.805
personFlow2.2,27.8,267.58,184.426
personFlow1.0,27.85,279.081,188.612
personFlow1.1,27.85,268.76,188.41
personFlow1.2,27.85,266.84,177.769
personFlow2.0,27.85,267.48,157.001
personFlow2.1,27.85,267.48,173.746
personFlow2.2,27.85,267.58,184.365
personFlow1.0,27.9,279.147,188.612
personFlow1.1,27.9,268.817,188.413
personFlow1.2,27.9,266.84,177.833
personFlow2.0,27.9,267.48,156.934
personFlow2.1,27.9,267.48,173.692
personFlow2.2,27.9,267.58,184.304
personFlow1.0,27.95,279.204,188.612
personFlow1.1,27.95,268.88,188.417
personFlow1.2,27.95,266.84,177.906
personFlow2.0,27.95,267.48,156.868
personFlow2.1,27.95,267.48,173.642
personFlow2.2,27.95,267.58,184.251
personFlow1.0,28,279.262,188.612
personFlow1.1,28,268.943,188.421
personFlow1.2,28,266.84,177.968
personFlow2.0,28,267.48,156.802
personFlow2.1,28,267.48,173.592
personFlow2.2,28,267.58,184.187
personFlow1.0,28.05,279.325,188.612
personFlow1.1,28.05,269.01,188.425
personFlow1.2,28.05,266.84,178.028
personFlow2.0,28.05,267.48,156.742
personFlow2.1,28.05,267.48,173.533
personFlow2.2,28.05,267.58,184.122
personFlow1.0,28.1,279.39,188.613
personFlow1.1,28.1,269.08,188.43
personFlow1.2,28.1,266.84,178.093
personFlow2.0,28.1,267.48,156.682
personFlow2.1,28.1,267.48,173.481
personFlow2.2,28.1,267.58,184.064
personFlow1.0,28.15,279.447,188.613
personFlow1.1,28.15,269.149,188.434
personFlow1.2,28.15,266.84,178.156
personFlow2.0,28.15,267.48,156.619
personFlow2.1,28.15,267.48,173.427
personFlow2.2,28.15,267.58,184.01
personFlow1.0,28.2,279.508,188.613
personFlow1.1,28.2,269.212,188.438
personFlow1.2,28.2,266.84,178.228
personFlow2.0,28.2,267.48,156.554
personFlow2.1,28.2,267.48,173.374
personFlow2.2,28.2,267.58,183.953
personFlow1.0,28.25,279.574,188.613
personFlow1.1,28.25,269.275,188.442
personFlow1.2,28.25,266.84,178.29
personFlow2.0,28.25,267.48,156.492
personFlow2.1,28.25,267.48,173.316
personFlow2.2,28.25,267.58,183.894
personFlow1.0,28.3,279.63,188.613
personFlow1.1,28.3,269.343,188.446
personFlow1.2,28.3,266.84,178.351
personFlow2.0,28.3,267.48,156.419
personFlow2.1,28.3,267.48,173.261
personFlow2.2,28.3,267.58,183.838
personFlow1.0,28.35,279.694,188.613
personFlow1.1,28.35,269.401,188.45
personFlow1.2,28.35,266.84,178.422
personFlow2.0,28.35,267.48,156.358
personFlow2.1,28.35,267.48,173.211
personFlow2.2,28.35,267.58,183.779
personFlow1.0,28.4,279.752,188.613
personFlow1.1,28.4,269.459,188.453
personFlow1.2,28.4,266.84,178.484
personFlow2.0,28.4,267.48,156.29
personFlow2.1,28.4,267.48,173.15
personFlow2.2,28.4,267.549,183.604
personFlow1.0,28.45,279.82,188.613
personFlow1.1,28.45,269.528,188.457
personFlow1.2,28.45,266.84,178.547
personFlow2.0,28.45,267.48,156.219
personFlow2.1,28.45,267.48,173.09
personFlow2.2,28.45,267.532,183.547
personFlow1.0,28.5,279.888,188.614
personFlow1.1,28.5,269.585,188.461
personFlow1.2,28.5,266.84,178.61
personFlow2.0,28.5,267.48,156.159
personFlow2.1,28.5,267.48,173.037
personFlow2.2,28.5,267.514,183.49
personFlow1.0,28.55,279.957,188.614
personFlow1.1,28.55,269.654,188.465
personFlow1.2,28.55,266.84,178.673
personFlow2.0,28.55,267.48,156.089
personFlow2.1,28.55,267.48,172.977
personFlow2.2,28.55,267.498,183.437
personFlow1.0,28.6,280.026,188.614
personFlow1.1,28.6,269.717,188.469
personFlow1.2,28.6,266.84,178.738
personFlow2.0,28.6,267.48,156.028
personFlow2.1,28.6,267.48,172.927
personFlow2.2,28.6,267.482,183.382
personFlow1.0,28.65,280.096,188.614
personFlow1.1,28.65,269.787,188.473
personFlow1.2,28.65,266.84,178.808
personFlow2.0,28.65,267.48,155.965
personFlow2.1,28.65,267.48,172.867
personFlow2.2,28.65,267.464,183.323
personFlow1.0,28.7,280.154,188.614
personFlow1.1,28.7,269.848,188.477
personFlow1.2,28.7,266.84,178.88
personFlow2.0,28.7,267.48,155.902
personFlow2.1,28.7,267.48,172.811
personFlow2.2,28.7,267.48,183.385
personFlow1.0,28.75,280.221,188.614
personFlow1.1,28.75,269.917,188.481
personFlow1.2,28.75,266.84,178.941
personFlow2.0,28.75,267.48,155.836
personFlow2.1,28.75,267.48,172.755
personFlow2.2,28.75,267.48,183.327
personFlow1.0,28.8,280.29,188.614
