id,timestamp,x,y
person0,23.5,266.84,216.893
person1,23.5,267.48,235.646
person0,23.55,266.84,216.833
person1,23.55,267.48,235.703
person0,23.6,266.84,216.779
person1,23.6,267.48,235.771
person0,23.65,266.84,216.719
person1,23.65,267.48,235.83
person0,23.7,266.84,216.657
person1,23.7,267.48,235.889
person0,23.75,266.84,216.603
person1,23.75,267.48,235.949
person0,23.8,266.84,216.54
person1,23.8,267.48,236.013
person0,23.85,266.84,216.485
person1,23.85,267.48,236.083
person0,23.9,266.84,216.432
person1,23.9,267.48,236.151
person0,23.95,266.84,216.375
person1,23.95,267.48,236.213
person0,24,266.84,216.315
person1,24,267.48,236.28
person0,24.05,266.84,216.257
person1,24.05,267.48,236.344
person0,24.1,266.84,216.197
person1,24.1,267.48,236.405
person0,24.15,266.84,216.142
person1,24.15,267.48,236.474
person0,24.2,266.84,216.083
person1,24.2,267.48,236.532
person0,24.25,266.84,216.019
person1,24.25,267.48,236.601
person0,24.3,266.859,215.907
person1,24.3,267.48,236.67
person0,24.35,266.875,215.853
person1,24.35,267.48,236.731
person0,24.4,266.891,215.801
person1,24.4,267.48,236.792
person0,24.45,266.91,215.739
person1,24.45,267.48,236.861
person0,24.5,266.925,215.688
person1,24.5,267.48,236.931
person0,24.55,266.944,215.626
person1,24.55,267.48,236.993
person0,24.6,266.94,215.635
person1,24.6,267.48,237.062
person0,24.65,266.94,215.579
person1,24.65,267.48,237.123
person0,24.7,266.94,215.524
person1,24.7,267.48,237.192
person0,24.75,266.94,215.461
person1,24.75,267.48,237.249
person0,24.8,266.94,215.406
person1,24.8,267.48,237.31
person0,24.85,266.94,215.345
person1,24.85,267.48,237.377
person0,24.9,266.94,215.288
person1,24.9,267.48,237.445
person0,24.95,266.94,215.228
person1,24.95,267.48,237.506
person0,25,266.94,215.165
person1,25,267.48,237.565
person0,25.05,266.94,215.102
person1,25.05,267.48,237.622
person0,25.1,266.94,215.041
person1,25.1,267.48,237.686
person0,25.15,266.94,214.985
person1,25.15,267.48,237.752
person0,25.2,266.94,214.932
person1,25.2,267.48,237.815
person0,25.25,266.94,214.871
person1,25.25,267.48,237.874
person0,25.3,266.94,214.808
person1,25.3,267.48,237.938
person0,25.35,266.94,214.746
person1,25.35,267.48,238.001
person0,25.4,266.94,214.683
person1,25.4,267.48,238.069
person0,25.45,266.94,214.622
person1,25.45,267.48,238.13
person0,25.5,266.94,214.567
person1,25.5,267.48,238.192
person0,25.55,266.94,214.514
person1,25.55,267.48,238.249
person0,25.6,266.94,214.46
person1,25.6,267.48,238.318
person0,25.65,266.94,214.402
person1,25.65,267.48,238.382
person0,25.7,266.94,214.344
person1,25.7,267.48,238.449
person0,25.75,266.94,214.285
person1,25.75,267.48,238.517
person0,25.8,266.94,214.225
person1,25.8,267.48,238.583
person0,25.85,266.94,214.168
person1,25.85,267.48,238.647
person0,25.9,266.94,214.116
person1,25.9,267.48,238.716
person0,25.95,266.94,214.054
person1,25.95,267.48,238.783
person0,26,266.94,214
person1,26,267.48,238.843
person0,26.05,266.94,213.944
person1,26.05,267.48,238.909
person0,26.1,266.94,213.879
person1,26.1,267.48,238.971
person0,26.15,266.94,213.824
person1,26.15,267.48,239.033
person0,26.2,266.94,213.768
person1,26.2,267.48,239.095
person0,26.25,266.94,213.712
person1,26.25,267.48,239.157
person0,26.3,266.94,213.653
person1,26.3,267.48,239.221
person0,26.35,266.94,213.597
person1,26.35,267.48,239.282
person0,26.4,266.94,213.543
person1,26.4,267.48,239.339
person0,26.45,266.94,213.479
person1,26.45,267.48,239.397
person0,26.5,266.94,213.421
person1,26.5,267.48,239.46
person0,26.55,266.94,213.365
person1,26.55,267.48,239.527
person0,26.6,266.94,213.305
person1,26.6,267.48,239.585
person0,26.65,266.94,213.247
person1,26.65,267.48,239.644
person0,26.7,266.94,213.189
person1,26.7,267.48,239.713
person0,26.75,266.94,213.134
person1,26.75,267.48,239.773
person0,26.8,266.94,213.082
person1,26.8,267.48,239.843
person0,26.85,266.94,213.028
person1,26.85,267.48,239.905
person0,26.9,266.94,212.963
person1,26.9,267.48,239.969
person0,26.95,266.94,212.899
person1,26.95,267.48,240.033
person0,27,266.94,212.839
person1,27,267.48,240.098
person0,27.05,266.94,212.781
person1,27.05,267.48,240.168
person0,27.1,266.94,212.729
person1,27.1,267.48,240.224
person0,27.15,266.94,212.67
person1,27.15,267.48,240.286
person0,27.2,266.94,212.616
person1,27.2,267.48,240.347
person0,27.25,266.94,212.555
person1,27.25,267.48,240.416
person0,27.3,266.94,212.495
person1,27.3,267.48,240.474
person0,27.35,266.94,212.433
person1,27.35,267.48,240.537
person0,27.4,266.94,212.375
person1,27.4,267.48,240.597
person0,27.45,266.94,212.315
person1,27.45,267.48,240.653
person0,27.5,266.94,212.263
person1,27.5,267.48,240.711
person0,27.55,266.94,212.21
person1,27.55,267.48,240.775
person0,27.6,266.94,212.145
person1,27.6,267.48,240.842
person0,27.65,266.94,212.091
person1,27.65,267.48,240.9
person0,27.7,266.94,212.036
person1,27.7,267.48,240.961
person0,27.75,266.94,211.982
person1,27.75,267.48,241.022
person0,27.8,266.94,211.918
person1,27.8,267.48,241.088
person0,27.85,266.94,211.865
person1,27.85,267.48,241.145
person0,27.9,266.94,211.809
person1,27.9,267.48,241.213
person0,27.95,266.94,211.746
person1,27.95,267.48,241.281
person0,28,266.94,211.689
person1,28,267.48,241.34
person0,28.05,266.94,211.625
person1,28.05,267.48,241.397
person0,28.1,266.94,211.563
person1,28.1,267.48,241.466
person0,28.15,266.94,211.504
person1,28.15,267.48,241.534
person0,28.2,266.94,211.452
person1,28.2,267.48,241.602
person0,28.25,266.94,211.399
person1,28.25,267.48,241.66
person0,28.3,266.94,211.34
person1,28.3,267.48,241.717
person0,28.35,267.199,211.127
person1,28.35,267.48,241.778
person0,28.4,267.254,211.123
person1,28.4,267.48,241.837
person0,28.45,267.317,211.119
person1,28.45,267.48,241.906
person0,28.5,267.372,211.116
person1,28.5,267.48,241.964
person0,28.55,267.433,211.112
person1,28.55,267.48,242.033
person0,28.6,267.496,211.108
person1,28.6,267.48,242.09
person0,28.65,267.549,211.105
person1,28.65,267.48,242.16
person0,28.7,267.605,211.101
person1,28.7,267.48,242.216
person0,28.75,267.657,211.098
person1,28.75,267.48,242.283
person0,28.8,267.714,211.095
person1,28.8,267.48,242.347
person0,28.85,267.773,211.091
person1,28.85,267.48,242.41
person0,28.9,267.834,211.087
person1,28.9,267.48,242.473
person0,28.95,267.887,211.084
person1,28.95,267.48,242.538
person0,29,267.944,211.081
person1,29,267.48,242.605
person0,29.05,268.005,211.077
person1,29.05,267.48,242.668
person0,29.1,268.058,211.073
person1,29.1,267.48,242.728
person0,29.15,268.121,211.07
person1,29.15,267.48,242.791
person0,29.2,268.179,211.066
person1,29.2,267.48,242.858
person0,29.25,268.235,211.063
person1,29.25,267.48,242.919
person0,29.3,268.299,211.059
person1,29.3,267.48,242.985
person0,29.35,268.359,211.055
person1,29.35,267.48,243.046
person0,29.4,268.422,211.051
person1,29.4,267.48,243.105
person0,29.45,268.475,211.048
person1,29.45,267.48,243.169
person0,29.5,268.533,211.044
person1,29.5,267.48,243.232
person0,29.55,268.594,211.04
person1,29.55,267.48,243.29
person0,29.6,268.657,211.036
person1,29.6,267.48,243.348
person0,29.65,268.712,211.033
person1,29.65,267.48,243.406
person0,29.7,268.768,211.03
person1,29.7,267.48,243.468
person0,29.75,268.823,211.026
person1,29.75,267.48,243.538
person0,29.8,268.886,211.022
person1,29.8,267.48,243.602
person0,29.85,268.94,211.019
person1,29.85,267.48,243.663
person0,29.9,268.993,211.016
person1,29.9,267.48,243.728
person0,29.95,269.058,211.012
person1,29.95,267.48,243.786
person0,30,269.12,211.008
person1,30,267.48,243.851
person0,30.05,269.18,211.004
person1,30.05,267.48,243.91
person0,30.1,269.238,211.001
person1,30.1,267.48,243.971
person0,30.15,269.301,210.997
person1,30.15,267.48,244.033
person0,30.2,269.365,210.993
person1,30.2,267.48,244.099
person0,30.25,269.428,210.989
person1,30.25,267.48,244.169
person0,30.3,269.488,210.985
person1,30.3,267.48,244.23
person0,30.35,269.543,210.982
person1,30.35,267.48,244.297
person0,30.4,269.6,210.978
person1,30.4,267.48,244.362
person0,30.45,269.66,210.974
person1,30.45,267.48,244.426
person0,30.5,269.72,210.971
person1,30.5,267.48,244.489
person0,30.55,269.783,210.967
person1,30.55,267.48,244.559
person0,30.6,269.838,210.963
person1,30.6,267.48,244.623
person0,30.65,269.9,210.96
person1,30.65,267.478,244.707
person0,30.7,269.952,210.956
person1,30.7,267.474,244.769
person0,30.75,270.01,210.953
person1,30.75,267.47,244.838
person0,30.8,270.066,210.949
person1,30.8,267.467,244.903
person0,30.85,270.123,210.946
person1,30.85,267.463,244.965
person0,30.9,270.178,210.942
person1,30.9,267.459,245.033
person0,30.95,270.237,210.939
person1,30.95,267.455,245.1
person0,31,270.29,210.936
person1,31,267.451,245.17
person0,31.05,270.349,210.932
person1,31.05,267.448,245.226
person2,31.05,266.84,244.23
person3,31.05,272.571,211.48
person0,31.1,270.405,210.928
person1,31.1,267.445,245.291
person2,31.1,266.84,244.158
person3,31.1,272.509,211.48
person0,31.15,270.462,210.925
person1,31.15,267.441,245.355
person2,31.15,266.84,244.085
person3,31.15,272.442,211.48
person0,31.2,270.518,210.921
person1,31.2,267.437,245.417
person2,31.2,266.84,244.023
person3,31.2,272.384,211.48
person0,31.25,270.576,210.918
person1,31.25,267.434,245.474
person2,31.25,266.84,243.96
person3,31.25,272.326,211.48
person0,31.3,270.639,210.914
person1,31.3,267.431,245.517
person2,31.3,266.84,243.896
person3,31.3,272.267,211.481
person0,31.35,270.699,210.91
person1,31.35,267.431,245.585
person2,31.35,266.84,243.821
person3,31.35,272.202,211.481
person0,31.4,270.763,210.906
person1,31.4,267.431,245.647
person2,31.4,266.84,243.751
person3,31.4,272.142,211.481
person0,31.45,270.82,210.903
person1,31.45,267.431,245.707
person2,31.45,266.84,243.679
person3,31.45,272.074,211.481
person0,31.5,270.885,210.899
person1,31.5,267.431,245.771
person2,31.5,266.84,243.61
person3,31.5,272.015,211.481
person0,31.55,270.938,210.895
person1,31.55,267.43,245.832
person2,31.55,266.84,243.541
person3,31.55,271.95,211.481
person0,31.6,270.991,210.892
person1,31.6,267.43,245.893
person2,31.6,266.84,243.475
person3,31.6,271.882,211.481
person0,31.65,271.05,210.889
person1,31.65,267.43,245.951
person2,31.65,266.84,243.406
person3,31.65,271.845,211.481
person0,31.7,271.103,210.885
person1,31.7,267.43,246.018
person2,31.7,266.84,243.335
person3,31.7,271.787,211.484
person0,31.75,271.159,210.882
person1,31.75,267.43,246.079
person2,31.75,266.84,243.266
person3,31.75,271.721,211.488
person0,31.8,271.216,210.878
person1,31.8,267.429,246.144
person2,31.8,266.84,243.199
person3,31.8,271.655,211.492
person0,31.85,271.27,210.875
person1,31.85,267.429,246.213
person2,31.85,266.84,243.132
person3,31.85,271.586,211.497
person0,31.9,271.333,210.871
person1,31.9,267.429,246.282
person2,31.9,266.84,243.066
person3,31.9,271.517,211.501
person0,31.95,271.389,210.868
person1,31.95,267.429,246.343
person2,31.95,266.84,242.998
person3,31.95,271.452,211.505
person0,32,271.442,210.864
person1,32,267.429,246.411
person2,32,266.84,242.929
person3,32,271.385,211.509
person0,32.05,271.502,210.861
person1,32.05,267.428,246.475
person2,32.05,266.84,242.865
person3,32.05,271.322,211.513
person0,32.1,271.557,210.857
person1,32.1,267.428,246.544
person2,32.1,266.84,242.795
person3,32.1,271.251,211.517
person0,32.15,271.622,210.853
person1,32.15,267.428,246.606
person2,32.15,266.84,242.73
person3,32.15,271.193,211.521
person0,32.2,271.675,210.85
person1,32.2,267.428,246.67
person2,32.2,266.84,242.666
person3,32.2,271.128,211.525
person0,32.25,271.728,210.847
person1,32.25,267.428,246.729
person2,32.25,266.84,242.603
person3,32.25,271.063,211.529
person0,32.3,271.791,210.843
person1,32.3,267.427,246.789
person2,32.3,266.84,242.529
person3,32.3,271.005,211.533
person0,32.35,271.862,210.841
person1,32.35,267.427,246.858
person2,32.35,266.84,242.463
person3,32.35,270.935,211.537
person0,32.4,271.925,210.841
person1,32.4,267.427,246.921
person2,32.4,266.84,242.389
person3,32.4,270.874,211.541
person0,32.45,271.983,210.841
person1,32.45,267.427,246.984
person2,32.45,266.84,242.323
person3,32.45,270.808,211.545
person0,32.5,272.039,210.841
person1,32.5,267.427,247.048
person2,32.5,266.84,242.252
person3,32.5,270.741,211.549
person0,32.55,272.1,210.841
person1,32.55,267.427,247.114
person2,32.55,266.84,242.187
person3,32.55,270.673,211.553
person0,32.6,272.163,210.841
person1,32.6,267.426,247.176
person2,32.6,266.84,242.113
person3,32.6,270.606,211.557
person0,32.65,272.219,210.841
person1,32.65,267.426,247.245
person2,32.65,266.84,242.05
person3,32.65,270.535,211.562
person0,32.7,272.278,210.841
person1,32.7,267.426,247.305
person2,32.7,266.84,241.984
person3,32.7,270.468,211.566
person0,32.75,272.34,210.84
person1,32.75,267.426,247.372
person2,32.75,266.84,241.909
person3,32.75,270.406,211.57
person0,32.8,272.4,210.84
person1,32.8,267.426,247.439
person2,32.8,266.84,241.836
person3,32.8,270.347,211.573
person0,32.85,272.459,210.84
person1,32.85,267.425,247.503
person2,32.85,266.84,241.765
person3,32.85,270.277,211.578
person0,32.9,272.512,210.84
person1,32.9,267.425,247.564
person2,32.9,266.84,241.693
person3,32.9,270.206,211.582
person0,32.95,272.571,210.84
person1,32.95,267.425,247.625
person2,32.95,266.84,241.619
person3,32.95,270.141,211.586
person0,33,272.634,210.84
person1,33,267.425,247.692
person2,33,266.84,241.559
person3,33,270.07,211.59
person0,33.05,272.7,210.84
person1,33.05,267.425,247.751
person2,33.05,266.84,241.485
person3,33.05,269.999,211.595
person0,33.1,272.766,210.84
person1,33.1,267.424,247.811
person2,33.1,266.84,241.417
person3,33.1,269.93,211.599
person0,33.15,272.836,210.84
person1,33.15,267.424,247.879
person2,33.15,266.84,241.345
person3,33.15,269.871,211.603
person0,33.2,272.898,210.839
person1,33.2,267.424,247.944
person2,33.2,266.84,241.274
person3,33.2,269.803,211.607
person0,33.25,272.96,210.839
person1,33.25,267.424,248.011
person2,33.25,266.84,241.206
person3,33.25,269.735,211.611
person0,33.3,273.017,210.839
person1,33.3,267.424,248.068
person2,33.3,266.84,241.142
person3,33.3,269.663,211.615
person0,33.35,273.087,210.839
person1,33.35,267.423,248.128
person2,33.35,266.84,241.077
person3,33.35,269.602,211.619
person0,33.4,273.149,210.839
person1,33.4,267.423,248.19
person2,33.4,266.84,241.012
person3,33.4,269.54,211.623
person0,33.45,273.207,210.839
person1,33.45,267.423,248.247
person2,33.45,266.84,240.939
person3,33.45,269.472,211.627
person0,33.5,273.264,210.839
person1,33.5,267.423,248.314
person2,33.5,266.84,240.873
person3,33.5,269.411,211.631
person0,33.55,273.327,210.839
person1,33.55,267.423,248.376
person2,33.55,266.84,240.813
person3,33.55,269.342,211.635
person0,33.6,273.394,210.838
person1,33.6,267.423,248.439
person2,33.6,266.84,240.745
person3,33.6,269.283,211.639
person0,33.65,273.459,210.838
person1,33.65,267.422,248.503
person2,33.65,266.84,240.679
person3,33.65,269.222,211.643
person0,33.7,273.517,210.838
person1,33.7,267.422,248.57
person2,33.7,266.84,240.609
person3,33.7,269.155,211.647
person0,33.75,273.585,210.838
person1,33.75,267.422,248.638
person2,33.75,266.84,240.542
person3,33.75,269.097,211.65
person0,33.8,273.648,210.838
person1,33.8,267.422,248.696
person2,33.8,266.84,240.471
person3,33.8,269.039,211.654
person0,33.85,273.708,210.838
person1,33.85,267.422,248.756
person2,33.85,266.84,240.4
person3,33.85,268.977,211.658
person0,33.9,273.765,210.838
person1,33.9,267.421,248.822
person2,33.9,266.84,240.333
person3,33.9,268.908,211.662
person0,33.95,273.823,210.838
person1,33.95,267.421,248.879
person2,33.95,266.84,240.261
person3,33.95,268.838,211.666
person0,34,273.89,210.838
person1,34,267.421,248.943
person2,34,266.84,240.186
person3,34,268.771,211.671
person0,34.05,273.952,210.837
person1,34.05,267.421,249
person2,34.05,266.84,240.123
person3,34.05,268.712,211.674
person0,34.1,274.022,210.837
person1,34.1,267.421,249.07
person2,34.1,266.84,240.05
person3,34.1,268.646,211.678
person0,34.15,274.092,210.837
person1,34.15,267.42,249.133
person2,34.15,266.84,239.982
person3,34.15,268.576,211.683
person0,34.2,274.15,210.837
person1,34.2,267.42,249.2
person2,34.2,266.84,239.908
person3,34.2,268.513,211.687
person0,34.25,274.219,210.837
person1,34.25,267.42,249.266
person2,34.25,266.84,239.838
person3,34.25,268.444,211.691
person0,34.3,274.288,210.837
person1,34.3,267.42,249.329
person2,34.3,266.84,239.765
person3,34.3,268.377,211.695
person0,34.35,274.349,210.837
person1,34.35,267.42,249.395
person2,34.35,266.84,239.694
person3,34.35,268.315,211.699
person0,34.4,274.413,210.837
person1,34.4,267.42,249.457
person2,34.4,266.84,239.628
person3,34.4,268.247,211.703
person0,34.45,274.479,210.836
person1,34.45,267.419,249.523
person2,34.45,266.84,239.562
person3,34.45,268.187,211.707
person0,34.5,274.538,210.836
person1,34.5,267.419,249.591
person2,34.5,266.84,239.501
person3,34.5,268.124,211.711
person0,34.55,274.606,210.836
person1,34.55,267.419,249.656
person2,34.55,266.84,239.428
person3,34.55,268.053,211.715
person0,34.6,274.664,210.836
person1,34.6,267.419,249.726
person2,34.6,266.84,239.362
person3,34.6,267.99,211.719
person0,34.65,274.721,210.836
person1,34.65,267.419,249.795
person2,34.65,266.84,239.291
person3,34.65,267.926,211.723
person0,34.7,274.788,210.836
person1,34.7,267.418,249.863
person2,34.7,266.84,239.216
person3,34.7,267.857,211.727
person0,34.75,274.846,210.836
person1,34.75,267.418,249.919
person2,34.75,266.84,239.147
person3,34.75,267.799,211.731
person0,34.8,274.911,210.836
person1,34.8,267.418,249.989
person2,34.8,266.84,239.073
person3,34.8,267.737,211.735
person0,34.85,274.967,210.836
person1,34.85,266.986,249.62
person2,34.85,266.84,239.003
person3,34.85,267.669,211.739
person0,34.9,275.03,210.835
person1,34.9,267.046,249.619
person2,34.9,266.84,238.942
person3,34.9,267.607,211.743
person0,34.95,275.096,210.835
person1,34.95,267.108,249.617
person2,34.95,266.84,238.874
person3,34.95,267.541,211.747
person0,35,275.166,210.835
person1,35,267.173,249.616
person2,35,266.84,238.808
person3,35,267.481,211.75
person0,35.05,275.236,210.835
person1,35.05,267.236,249.615
person2,35.05,266.84,238.746
person3,35.05,267.417,211.754
person0,35.1,275.3,210.835
person1,35.1,267.295,249.614
person2,35.1,266.84,238.685
person3,35.1,267.357,211.758
person0,35.15,275.368,210.835
person1,35.15,267.352,249.612
person2,35.15,266.84,238.613
person3,35.15,267.288,211.762
person0,35.2,275.432,210.835
person1,35.2,267.412,249.611
person2,35.2,266.84,238.547
person3,35.2,267.219,211.767
person0,35.25,275.497,210.835
person1,35.25,267.474,249.61
person2,35.25,266.84,238.479
person3,35.25,267.58,211.363
person0,35.3,275.562,210.834
person1,35.3,267.543,249.609
person2,35.3,266.84,238.411
person3,35.3,267.58,211.429
person0,35.35,275.631,210.834
person1,35.35,267.603,249.607
person2,35.35,266.84,238.35
person3,35.35,267.58,211.491
person0,35.4,275.687,210.834
person1,35.4,267.67,249.606
person2,35.4,266.84,238.287
person3,35.4,267.58,211.557
person0,35.45,275.757,210.834
person1,35.45,267.734,249.605
person2,35.45,266.84,238.219
person3,35.45,267.58,211.616
person0,35.5,275.825,210.834
person1,35.5,267.797,249.603
person2,35.5,266.84,238.154
person3,35.5,267.58,211.685
person0,35.55,275.891,210.834
person1,35.55,267.861,249.602
person2,35.55,266.84,238.083
person3,35.55,267.58,211.752
person0,35.6,275.95,210.834
person1,35.6,267.931,249.601
person2,35.6,266.84,238.01
person3,35.6,267.58,211.816
person0,35.65,276.009,210.834
person1,35.65,267.997,249.599
person2,35.65,266.84,237.949
person3,35.65,267.58,211.876
person0,35.7,276.076,210.834
person1,35.7,268.06,249.598
person2,35.7,266.84,237.883
person3,35.7,267.58,211.938
person0,35.75,276.141,210.833
person1,35.75,268.118,249.597
person2,35.75,266.84,237.82
person3,35.75,267.58,211.996
person0,35.8,276.21,210.833
person1,35.8,268.183,249.596
person2,35.8,266.84,237.756
person3,35.8,267.58,212.065
person0,35.85,276.271,210.833
person1,35.85,268.247,249.594
person2,35.85,266.84,237.691
person3,35.85,267.58,212.123
person0,35.9,276.338,210.833
person1,35.9,268.306,249.593
person2,35.9,266.84,237.624
person3,35.9,267.58,212.185
person0,35.95,276.395,210.833
person1,35.95,268.37,249.592
person2,35.95,266.84,237.555
person3,35.95,267.58,212.251
person0,36,276.457,210.833
person1,36,268.429,249.591
person2,36,266.84,237.489
person3,36,267.58,212.309
person0,36.05,276.526,210.833
person1,36.05,268.49,249.589
person2,36.05,266.84,237.425
person3,36.05,267.58,212.367
person0,36.1,276.588,210.833
person1,36.1,268.558,249.588
person2,36.1,266.84,237.358
person3,36.1,267.58,212.425
person0,36.15,276.648,210.832
person1,36.15,268.616,249.587
person2,36.15,266.84,237.294
person3,36.15,267.58,212.492
person0,36.2,276.708,210.832
person1,36.2,268.684,249.585
person2,36.2,266.84,237.228
person3,36.2,267.58,212.558
person0,36.25,276.768,210.832
person1,36.25,268.749,249.584
person2,36.25,266.84,237.155
person3,36.25,267.58,212.62
person0,36.3,276.834,210.832
person1,36.3,268.806,249.583
person2,36.3,266.84,237.088
person3,36.3,267.58,212.686
person0,36.35,276.897,210.832
person1,36.35,268.869,249.582
person2,36.35,266.84,237.021
person3,36.35,267.58,212.755
person0,36.4,276.957,210.832
person1,36.4,268.928,249.58
person2,36.4,266.84,236.959
person3,36.4,267.58,212.821
person0,36.45,277.024,210.832
person1,36.45,268.997,249.579
person2,36.45,266.84,236.892
person3,36.45,267.58,212.88
person0,36.5,277.091,210.832
person1,36.5,269.06,249.578
person2,36.5,266.84,236.817
person3,36.5,267.58,212.94
person0,36.55,277.156,210.832
person1,36.55,269.128,249.576
person2,36.55,266.84,236.756
person3,36.55,267.58,213.01
person0,36.6,277.219,210.831
person1,36.6,269.185,249.575
person2,36.6,266.84,236.682
person3,36.6,267.58,213.076
person0,36.65,277.285,210.831
person1,36.65,269.249,249.574
person2,36.65,266.84,236.617
person3,36.65,267.58,213.137
person0,36.7,277.343,210.831
person1,36.7,269.316,249.572
person2,36.7,266.84,236.555
person3,36.7,267.58,213.198
person0,36.75,277.406,210.831
person1,36.75,269.386,249.571
person2,36.75,266.84,236.484
person3,36.75,267.58,213.266
person0,36.8,277.465,210.831
person1,36.8,269.455,249.57
person2,36.8,266.84,236.421
person3,36.8,267.58,213.324
person0,36.85,277.533,210.831
person1,36.85,269.523,249.568
person2,36.85,266.84,236.351
person3,36.85,267.58,213.393
person0,36.9,277.59,210.831
person1,36.9,269.588,249.567
person2,36.9,266.84,236.278
person3,36.9,267.58,213.458
person0,36.95,277.658,210.831
person1,36.95,269.649,249.566
person2,36.95,266.84,236.216
person3,36.95,267.58,213.529
person0,37,277.718,210.83
person1,37,269.718,249.564
person2,37,266.84,236.141
person3,37,267.58,213.599
person0,37.05,277.78,210.83
person1,37.05,269.783,249.563
person2,37.05,266.84,236.072
person3,37.05,267.58,213.657
person0,37.1,277.848,210.83
person1,37.1,269.844,249.562
person2,37.1,266.84,236.005
person3,37.1,267.58,213.724
person0,37.15,277.917,210.83
person1,37.15,269.91,249.56
person2,37.15,266.84,235.94
person3,37.15,267.58,213.786
person0,37.2,277.976,210.83
person1,37.2,269.976,249.559
person2,37.2,266.84,235.865
person3,37.2,267.58,213.849
person0,37.25,278.045,210.83
person1,37.25,270.046,249.558
person2,37.25,266.84,235.793
person3,37.25,267.58,213.918
person0,37.3,278.106,210.83
person1,37.3,270.109,249.556
person2,37.3,266.84,235.732
person3,37.3,267.58,213.981
person0,37.35,278.171,210.83
person1,37.35,270.165,249.555
person2,37.35,266.84,235.666
person3,37.35,267.58,214.051
person0,37.4,278.237,210.83
person1,37.4,270.235,249.554
person2,37.4,266.84,235.605
person3,37.4,267.58,214.121
person0,37.45,278.307,210.829
person1,37.45,270.299,249.552
person2,37.45,266.84,235.544
person3,37.45,267.58,214.193
person0,37.5,278.366,210.829
person1,37.5,270.36,249.551
person2,37.5,266.84,235.481
person3,37.5,267.58,214.254
person0,37.55,278.431,210.829
person1,37.55,270.417,249.55
person2,37.55,266.84,235.407
person3,37.55,267.58,214.324
person0,37.6,278.488,210.829
person1,37.6,270.487,249.549
person2,37.6,266.84,235.34
person3,37.6,267.58,214.391
person0,37.65,278.547,210.829
person1,37.65,270.546,249.547
person2,37.65,266.84,235.275
person3,37.65,267.58,214.455
person0,37.7,278.608,210.829
person1,37.7,270.608,249.546
person2,37.7,266.84,235.205
person3,37.7,267.58,214.524
person0,37.75,278.669,210.829
person1,37.75,270.67,249.545
person2,37.75,266.84,235.134
person3,37.75,267.58,214.587
person0,37.8,278.734,210.829
person1,37.8,270.731,249.544
person2,37.8,266.84,235.067
person3,37.8,267.58,214.659
person0,37.85,278.792,210.829
person1,37.85,270.792,249.542
person2,37.85,266.84,234.994
person3,37.85,267.58,214.729
person0,37.9,278.861,210.828
person1,37.9,270.859,249.541
person2,37.9,266.84,234.923
person3,37.9,267.58,214.788
person0,37.95,278.93,210.828
person1,37.95,270.921,249.54
person2,37.95,266.84,234.863
person3,37.95,267.58,214.846
person0,38,278.992,210.828
person1,38,270.984,249.538
person2,38,266.84,234.8
person3,38,267.58,214.913
person0,38.05,279.06,210.828
person1,38.05,271.05,249.537
person2,38.05,266.84,234.731
person3,38.05,267.58,214.981
person0,38.1,279.122,210.828
person1,38.1,271.118,249.536
person2,38.1,266.84,234.668
person3,38.1,267.58,215.047
person0,38.15,279.182,210.828
person1,38.15,271.183,249.534
person2,38.15,266.84,234.604
person3,38.15,267.58,215.112
person0,38.2,279.246,210.828
person1,38.2,271.251,249.533
person2,38.2,266.84,234.538
person3,38.2,267.58,215.178
person0,38.25,279.311,210.828
person1,38.25,271.319,249.532
person2,38.25,266.84,234.476
person3,38.25,267.58,215.247
person0,38.3,279.371,210.827
person1,38.3,271.388,249.53
person2,38.3,266.84,234.411
person3,38.3,267.58,215.313
person0,38.35,279.438,210.827
person1,38.35,271.448,249.529
person2,38.35,266.84,234.342
person3,38.35,267.58,215.373
person0,38.4,279.499,210.827
person1,38.4,271.518,249.528
person2,38.4,266.84,234.279
person3,38.4,267.58,215.437
person0,38.45,279.562,210.827
person1,38.45,271.578,249.526
person2,38.45,266.84,234.214
person3,38.45,267.58,215.498
person0,38.5,279.629,210.827
person1,38.5,271.647,249.525
person2,38.5,266.84,234.147
person3,38.5,267.58,215.563
person0,38.55,279.699,210.827
person1,38.55,271.729,249.524
person2,38.55,266.84,234.087
person3,38.55,267.58,215.625
person0,38.6,279.768,210.827
person1,38.6,271.793,249.524
person2,38.6,266.84,234.015
person3,38.6,267.557,215.809
person0,38.65,279.838,210.827
person1,38.65,271.856,249.525
person2,38.65,266.84,233.944
person3,38.65,267.536,215.877
person0,38.7,279.907,210.826
person1,38.7,271.92,249.525
person2,38.7,266.84,233.877
person3,38.7,267.519,215.934
person0,38.75,279.973,210.826
person1,38.75,271.985,249.526
person2,38.75,266.84,233.814
person3,38.75,267.5,215.997
person0,38.8,280.04,210.826
person1,38.8,272.044,249.526
person2,38.8,266.84,233.747
person3,38.8,267.482,216.058
person0,38.85,280.1,210.826
person1,38.85,272.105,249.527
person2,38.85,266.84,233.687
person3,38.85,267.465,216.113
person0,38.9,280.16,210.826
person1,38.9,272.171,249.527
person2,38.9,266.84,233.623
person3,38.9,267.48,216.059
person0,38.95,280.223,210.826
person1,38.95,272.237,249.528
person2,38.95,266.84,233.56
person3,38.95,267.48,216.13
